datetime,accuracy,precision,recall,specificity,f1,auroc,epoch,optimizer,scheduler,input_dim,num_classes,learning_rate,batch_size,num_epochs,fcl_dropouts,patience,batch_norm,cv_layers,fc_layers,avg_loss,f1_score,cm_metric,cv_kernels,cv_strides,cv_paddings,pool_kernels,pool_strides,pool_paddings,test_size,grayscale,img_mean,img_std,horizontal_flip,resize,gap_outputs,only_bmode,bmode,class_weights,model_name,max_epochs,input_dimensions,accuracy_macro,accuracy_weighted,accuracy_per_class
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,79,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.325e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2262439470866631,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,80,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.325e-05
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.3008387941738655,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,81,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 6.625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2258149709167151,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,82,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 6.625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2197073942114566,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,83,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 6.625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2720560974858958,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,84,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 6.625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2717502386919383,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,85,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 6.625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2613594963632781,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,86,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 6.625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2192188408868066,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,87,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 6.625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2735854202303393,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,88,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 6.625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2858711809947573,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,89,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2768238633871078,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,90,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2657324938938535,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,91,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2634818451157931,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,92,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2662683879506999,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,93,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2494356451106482,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,94,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2068352627343145,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,95,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2159501555664786,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,96,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2170326244728318,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,97,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2215270672378869,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,98,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.226619818601115,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,99,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2127375520508864,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,100,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 3.3125e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.3026169587071214,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,101,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2288839249903785,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,102,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2226023596936258,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,103,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.270692836621712,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,104,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2750709293217495,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,105,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2880499671245443,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,106,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2571788389107277,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,107,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.269000960321262,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,108,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.1940389654502786,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,109,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2573223617570153,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,110,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2500375339697147,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,111,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2190171617629199,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,112,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2492555739550755,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,113,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2167384326457977,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,114,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1.65625e-06
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2623062919953773,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,115,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 8.28125e-07
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2545456947951481,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.931034505367279,,,,,,116,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 8.28125e-07
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2411411653497609,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,117,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 8.28125e-07
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2190646256866126,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,118,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 8.28125e-07
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2283791981894394,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,119,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 8.28125e-07
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2192538740306065,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
2025-06-21 13:24:11.744541,0.948275864124298,,,,,,120,"Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 8.28125e-07
    maximize: False
    weight_decay: 0
)",<torch.optim.lr_scheduler.ReduceLROnPlateau object at 0x71d3ac8fd430>,"(330, 502, 1)",2,5.3e-05,16,200.0,[0.5],66,True,"[8, 16, 32, 64, 128]","[128, 64, 32, 16, 8]",0.2251329535040362,,,[3],[1],[0],[2],[2],[0],0.2,True,[0.084],[0.1069],0.5,"(330, 502)",(),True,,True,CustomCNN,,,,,
